iter	Logloss
281	0.3277972048
282	0.3275879038
283	0.327318511
284	0.3268342227
285	0.3265475637
286	0.3261561226
287	0.3258647905
288	0.325432257
289	0.3250071391
290	0.3247656092
291	0.3243847867
292	0.3241268243
293	0.3237452997
294	0.3235791753
295	0.3232884356
296	0.3230039705
297	0.3228867926
298	0.3226055088
299	0.3224331974
300	0.3222979855
301	0.3218780671
302	0.3216032553
303	0.3214255031
304	0.321164886
305	0.320882944
306	0.3204913492
307	0.3201817856
308	0.3198588829
309	0.319663623
310	0.3193715669
311	0.3191742229
312	0.3188284155
313	0.318440726
314	0.318094414
315	0.3177943939
316	0.3175737284
317	0.3172450336
318	0.3170400327
319	0.3168551283
320	0.3164006774
321	0.3161655319
322	0.3159256914
323	0.3156102919
324	0.3154334611
325	0.3151305231
326	0.3148436886
327	0.3145712462
328	0.3143828753
329	0.3142785978
330	0.3139301358
331	0.3137222389
332	0.3134537456
333	0.3132474284
334	0.3129947753
335	0.3127525653
336	0.3123953934
337	0.3122207126
338	0.3120366418
339	0.3119797093
340	0.3118074418
341	0.3115077728
342	0.3113182391
343	0.3111312504
344	0.3109009535
345	0.3107307264
346	0.3104939793
347	0.3100345483
348	0.3098605696
349	0.3097435892
350	0.3095745687
351	0.3093697872
352	0.3091590163
353	0.3088719843
354	0.3086127275
355	0.3083427643
356	0.3080944991
357	0.3079164616
358	0.3075161131
359	0.30707261
360	0.30696344
361	0.3066662721
362	0.3065555882
363	0.3062691925
364	0.3059132053
365	0.3057313942
366	0.3055928475
367	0.3052610155
368	0.3050792044
369	0.3048526372
370	0.3046732394
371	0.3044293621
372	0.3041841245
373	0.3038064174
374	0.3036957555
375	0.3034752216
376	0.3031553903
377	0.3029802927
378	0.3027460906
379	0.3024509411
380	0.3020628128
381	0.3018503086
382	0.3016706476
383	0.3013930934
384	0.3012130595
385	0.3008609774
386	0.3005162232
387	0.3002701519
388	0.3000158314
389	0.2997533495
390	0.299458924
391	0.2991882587
392	0.2989486596
393	0.2987321625
394	0.2985473019
395	0.2982624419
396	0.2980108419
397	0.2976737005
398	0.297480854
399	0.2972138746
400	0.2969416077
401	0.2967139216
