iter	Logloss
250	0.3606410472
251	0.3604179033
252	0.3599152571
253	0.3596935855
254	0.3595421754
255	0.3594137103
256	0.3590810829
257	0.3586826641
258	0.3585507564
259	0.3583525663
260	0.3580433689
261	0.3578034926
262	0.3574225521
263	0.3572119379
264	0.3570273337
265	0.3569441725
266	0.3567335625
267	0.3564900899
268	0.3563491444
269	0.3561619306
270	0.3559165468
271	0.3556972432
272	0.3554102501
273	0.3551970056
274	0.3547999665
275	0.3544085519
276	0.3541985625
277	0.3538471526
278	0.3536454486
279	0.3534883523
280	0.3530509441
281	0.3526987757
282	0.3523655122
283	0.3520292445
284	0.3516297139
285	0.3514771965
286	0.3512013669
287	0.3509046508
288	0.3506655454
289	0.3503774563
290	0.349676532
291	0.349496821
292	0.3492644044
293	0.3489365949
294	0.3486141734
295	0.348340794
296	0.3478594329
297	0.3475565365
298	0.3471497929
299	0.3467797916
300	0.3463644542
301	0.3459772228
302	0.3455348663
303	0.3451059327
304	0.3448429811
305	0.3445400753
306	0.3441558113
307	0.3437738924
308	0.3433735109
309	0.3428959726
310	0.3423159196
311	0.3419384165
312	0.3414419288
313	0.3411752192
314	0.3409951192
315	0.3405814919
316	0.3401819578
317	0.3397851321
318	0.3393646803
319	0.3390269233
320	0.3386768109
321	0.3384172978
322	0.3380490215
323	0.337738531
324	0.3373156799
325	0.3370749137
326	0.3368107397
327	0.3366159332
328	0.3362984095
329	0.3358362646
330	0.3354594671
331	0.3351408292
332	0.334463826
333	0.3339472171
334	0.3335349544
335	0.3331469917
336	0.3329330807
337	0.3326025046
338	0.3323348545
339	0.3321723725
340	0.3318670065
341	0.3314704562
342	0.3310585994
343	0.3306847135
344	0.3304088979
345	0.3300432356
346	0.3297156322
347	0.3291634328
348	0.3285819351
349	0.3283413092
350	0.3280666673
351	0.3277086606
352	0.3273499696
353	0.3268971109
354	0.3264341778
355	0.3259832683
356	0.3255824594
357	0.3253618422
358	0.325067668
359	0.3246670652
360	0.3242452096
361	0.3237131212
362	0.3233402209
363	0.3230901314
364	0.3227756131
365	0.3223752918
366	0.3219651046
367	0.3216116988
368	0.3213069102
369	0.3208494308
370	0.3205032483
371	0.3202737528
372	0.319850949
373	0.3195875672
374	0.3191876529
375	0.3187679925
376	0.3185400188
377	0.3181587411
378	0.3177728875
379	0.3174295705
380	0.3171273079
381	0.3168355151
382	0.3164977552
383	0.3161651219
384	0.3158811092
385	0.3154717248
386	0.3152727517
387	0.3147941068
388	0.3143428102
389	0.3140080104
390	0.3135160893
391	0.3132234633
392	0.3128623102
393	0.3125150659
394	0.31209442
395	0.3117095615
396	0.311328587
397	0.3109235456
398	0.3106111377
399	0.3103182746
400	0.3100309279
401	0.30970676
402	0.3092352154
403	0.3088936215
404	0.3084494528
405	0.3081226717
406	0.3078791829
407	0.3075130903
408	0.3071757589
409	0.306924841
410	0.3066554423
411	0.3062740857
412	0.3060654978
413	0.3058822704
414	0.3054780828
415	0.3050125387
416	0.3046240498
417	0.3043184187
418	0.3040842515
419	0.3037949981
420	0.3034561078
421	0.3031428204
422	0.3027055509
423	0.3026107595
424	0.3023973832
425	0.302056367
426	0.3017192624
427	0.3014932706
428	0.3011516162
429	0.3008920275
430	0.3006513052
431	0.3003275097
432	0.3000232547
433	0.2997038584
434	0.2994193018
435	0.2990722769
436	0.2987323066
437	0.2984175972
438	0.2981666978
439	0.2979192769
440	0.2977159638
441	0.2973954565
442	0.2969921405
443	0.296842245
444	0.2964524862
445	0.296219379
446	0.2959303003
447	0.2955785615
448	0.2953457308
449	0.295174286
450	0.2949769548
451	0.2947185549
452	0.2945704466
453	0.2942511836
454	0.2939497451
455	0.2937521871
456	0.2935875062
457	0.29325255
458	0.2929510362
459	0.2926398863
460	0.2923602418
461	0.2921433243
462	0.2918861003
463	0.2914665186
464	0.2912011668
465	0.2910001771
466	0.2907200976
467	0.290536631
468	0.2902625258
469	0.2899523585
470	0.2896145092
471	0.289326468
472	0.2891055729
473	0.2888634616
474	0.2887498206
475	0.2884604917
476	0.2882957047
477	0.2879925555
478	0.287697942
479	0.2874897821
480	0.2871236445
481	0.2869672301
482	0.286746703
483	0.2864861315
484	0.2862543544
485	0.2859992715
486	0.2857828167
487	0.2855585691
488	0.2852371428
489	0.2850675794
490	0.2847645888
491	0.2845690492
492	0.2843183453
493	0.2840188852
494	0.2836053025
495	0.2834107889
496	0.2830521005
497	0.2827507881
498	0.2824812602
499	0.2822825439
500	0.2821336221
501	0.2818966163
502	0.2816698577
503	0.2814163784
504	0.2812425422
505	0.2811021063
506	0.280803177
507	0.2804756097
508	0.2801396275
509	0.2798595473
510	0.2796520192
511	0.2793239236
512	0.2791765563
513	0.2788861848
514	0.2787391762
515	0.2785903813
516	0.278391758
517	0.2781951102
518	0.2779278048
519	0.2777933373
520	0.2774631198
521	0.2772054244
522	0.2769479562
523	0.2766838635
524	0.276529437
525	0.2763880252
526	0.2761213144
527	0.27587668
528	0.2755255205
529	0.2752803766
530	0.2749870647
531	0.2747553116
532	0.2745941046
533	0.27432039
534	0.2740475941
535	0.2738236794
536	0.2736558023
537	0.2734464772
538	0.2731823229
539	0.2729947935
540	0.2726907112
541	0.2724312896
542	0.2722328336
543	0.2721001656
544	0.27177134
545	0.2716349074
546	0.2713449782
547	0.2710626026
548	0.2708243979
549	0.2706472959
550	0.2704125911
551	0.2702402291
552	0.2699473394
553	0.2697316932
554	0.2694872965
555	0.2693050533
556	0.2690765417
557	0.2689273736
558	0.2686963303
559	0.2685223575
560	0.2682515623
561	0.2680728841
562	0.2679266845
563	0.2676629624
564	0.2674134522
565	0.2672323411
566	0.267059057
567	0.266780615
568	0.2666155802
569	0.2663749136
570	0.2661529471
571	0.2660205455
572	0.2657953494
573	0.2656809351
574	0.2654357825
575	0.2652354151
576	0.2650073812
577	0.2648804211
578	0.2647025228
579	0.2645338549
580	0.264322237
581	0.2640445536
582	0.2638865889
583	0.2637747082
584	0.2635626335
585	0.2633122556
586	0.2631173175
587	0.2629312447
588	0.2627465652
589	0.2625441918
590	0.262364307
591	0.2622269895
592	0.2619630668
593	0.2617677341
594	0.2616423754
595	0.2615155253
596	0.2612641041
597	0.2610538744
598	0.2607767167
599	0.2606192084
600	0.2604241356
601	0.2603051166
602	0.260051417
603	0.2598910747
604	0.259740041
605	0.259544785
606	0.2593545267
607	0.2592198618
608	0.2590094022
609	0.2587752517
610	0.2585488247
611	0.2584407931
612	0.2582478408
613	0.2580779708
614	0.2579362995
615	0.257765961
616	0.2576484137
617	0.2574706221
618	0.2571474782
619	0.2570153946
620	0.2569292846
621	0.2567631587
622	0.2566736647
623	0.2563442883
624	0.2561471431
625	0.2559063576
626	0.2555508204
627	0.2553204329
628	0.2550613219
629	0.2548660398
630	0.2547175122
631	0.254540204
632	0.254318439
633	0.2541213699
634	0.2538743448
635	0.2536372167
636	0.2534584967
637	0.2532506375
638	0.2530724306
639	0.2529551485
640	0.2528307223
641	0.2526487892
642	0.2525463485
643	0.2524132068
644	0.2522316596
645	0.2520575255
646	0.2518478905
647	0.2517411077
648	0.2515681701
649	0.2514004543
650	0.2512280937
651	0.2510689644
652	0.2509751297
653	0.2507796867
654	0.2505938714
655	0.2504596132
656	0.2502992239
657	0.2500417085
658	0.2498605341
659	0.2496819602
660	0.2495565964
661	0.2494246724
662	0.2493026831
663	0.2491263881
664	0.2489072864
665	0.2487968922
666	0.2485662816
667	0.2484643164
668	0.2483391879
669	0.2481478703
670	0.2479906145
671	0.2478757246
672	0.2477883135
673	0.2476379251
674	0.2473714532
675	0.2472002216
676	0.2470546846
677	0.2467912426
678	0.2466142467
679	0.2464517385
680	0.2462310422
681	0.2460663554
682	0.245816721
683	0.2456321527
684	0.245456117
685	0.2453304535
686	0.2452161367
687	0.2451067468
688	0.2449492948
689	0.2448672531
690	0.244788973
691	0.2446040517
692	0.2445141115
693	0.2443375176
694	0.2440967143
695	0.2439047977
696	0.243686859
697	0.2435424339
698	0.2432790218
699	0.2431666215
700	0.2430193525
701	0.2428959004
702	0.2426810987
703	0.242500278
704	0.2423269483
705	0.2421874129
706	0.2420989114
707	0.241902396
708	0.2416998993
709	0.2415652303
710	0.2414224975
711	0.2411913802
712	0.2410947047
713	0.2410471693
714	0.2409031399
715	0.2406971986
