iter	Logloss
0	0.6744479229
1	0.6592755698
2	0.6433057189
3	0.6290327374
4	0.6160988957
5	0.6014460272
6	0.5895566894
7	0.5802479615
8	0.5741010892
9	0.5638057375
10	0.5556933089
11	0.5488041979
12	0.540841317
13	0.536231503
14	0.5318392639
15	0.5255215412
16	0.5195371562
17	0.5177835761
18	0.5130355413
19	0.5093002185
20	0.5044161736
21	0.5010176349
22	0.4974661957
23	0.493583542
24	0.490603304
25	0.4873374561
26	0.4838968698
27	0.4800368055
28	0.4782576373
29	0.4737154233
30	0.4716220828
31	0.4680183123
32	0.4657468215
33	0.4635843315
34	0.4619069441
35	0.4589868218
36	0.4568494168
37	0.4552265657
38	0.453294985
39	0.451275783
40	0.4485025702
41	0.4470938807
42	0.4457345123
43	0.4439985399
44	0.4427608963
45	0.4402893167
46	0.4384177069
47	0.4370574217
48	0.4355775162
49	0.434307431
50	0.4333199689
51	0.4323918815
52	0.4314022422
53	0.4295229445
54	0.4280700239
55	0.427366803
56	0.4262423566
57	0.4251871681
58	0.4238611154
59	0.4227911109
60	0.4217029871
61	0.4207558387
62	0.4197703573
63	0.4189192825
64	0.4183480156
65	0.4172237785
66	0.4157367331
67	0.4149289238
68	0.4141273659
69	0.4133136663
70	0.4125944391
71	0.4111364113
72	0.4105702373
73	0.4096151817
74	0.4086386844
75	0.4074457951
76	0.4066635441
77	0.4059485098
78	0.4049669582
79	0.403927957
80	0.4034083311
81	0.40296178
82	0.4023197
83	0.4012677183
84	0.4006409887
85	0.4002075688
86	0.3995244589
87	0.3988475538
88	0.3982552062
89	0.3978305636
90	0.3973464623
91	0.3972215155
92	0.3966660846
93	0.3962020926
94	0.3957747622
95	0.3954302553
96	0.3947554174
97	0.394439314
98	0.3938780288
99	0.3933946555
100	0.3931837594
101	0.3928498207
102	0.3925727886
103	0.3915770748
104	0.3911485314
105	0.3907972896
106	0.3902017497
107	0.3898297223
108	0.3894899716
109	0.3890649237
110	0.3885399299
111	0.38810603
112	0.3878364887
113	0.3868349199
114	0.3865442045
115	0.3862377187
116	0.3858498465
117	0.3855029536
118	0.3849747802
119	0.3846067915
120	0.384329688
121	0.3837787596
122	0.3833845247
123	0.3829757513
124	0.3824574463
125	0.3820976525
126	0.3817975259
127	0.3807683996
128	0.3803463107
129	0.379971497
130	0.3793674552
131	0.3789300066
132	0.3784272522
133	0.37802817
134	0.3770395304
135	0.3764995319
136	0.3762937318
137	0.3761014335
138	0.3758276119
139	0.37581244
140	0.3754845944
141	0.3749648914
142	0.3743282678
143	0.3740474386
144	0.3736784363
145	0.3733404881
146	0.3726768714
147	0.372412345
148	0.3720816352
149	0.3718556744
150	0.3715812066
151	0.3712937104
152	0.370803946
153	0.3702720767
154	0.3699549489
155	0.3695143128
156	0.3692338495
157	0.368974878
