iter	Logloss
0	0.6773435986
1	0.6620952873
2	0.6480354775
3	0.634710483
4	0.6245305899
5	0.6130060091
6	0.6011756803
7	0.5927318714
8	0.5850821239
9	0.5757525242
10	0.569956207
11	0.5626578715
12	0.5553541955
13	0.5482744288
14	0.5423973267
15	0.5366394581
16	0.5304834064
17	0.5262010761
18	0.5210488926
19	0.5169361556
20	0.5132977281
21	0.5080332994
22	0.5049333074
23	0.5020929053
24	0.4981707164
25	0.4942312878
26	0.4917635284
27	0.4887366512
28	0.4865371153
29	0.4835952002
30	0.4811087176
31	0.4793440553
32	0.4765574753
33	0.474059891
34	0.4715409439
35	0.4689980822
36	0.4666792397
37	0.4645544119
38	0.4619764278
39	0.4600653473
40	0.4582517681
41	0.4559434046
42	0.4544101275
43	0.452917526
44	0.4512957863
45	0.4497464031
46	0.4480425132
47	0.4466951979
48	0.4452442126
49	0.4443202583
50	0.4430458818
51	0.4418888938
52	0.4407075918
53	0.4397603604
54	0.4387224573
55	0.4377632012
56	0.4365539822
57	0.4357548639
58	0.4344348621
59	0.4335081362
60	0.432770153
61	0.4318406131
62	0.4310706713
63	0.4299814219
64	0.4292043431
65	0.4283638795
66	0.4270606472
67	0.4263186716
68	0.4253954721
69	0.4241215288
70	0.4234478116
71	0.4227339021
72	0.4217799932
73	0.4208383129
74	0.4201424901
75	0.4194271598
76	0.4188968511
77	0.4183697247
78	0.4176544071
79	0.4169951299
80	0.4161738737
81	0.415476615
82	0.4145322133
83	0.4141800411
84	0.4136227078
85	0.4129494389
86	0.4125511196
87	0.4121019677
88	0.4112963341
89	0.410941669
90	0.4105171128
91	0.4096813926
92	0.4093332729
93	0.4088946645
94	0.4085558633
95	0.4080011902
96	0.407419372
97	0.4070325148
98	0.4062374018
99	0.4058227633
100	0.405252429
101	0.4049263669
102	0.4044369687
103	0.4039827957
104	0.403647035
105	0.4033359699
106	0.4029772173
107	0.4022172958
108	0.4018714598
109	0.4014227485
110	0.4008973857
111	0.4005333498
112	0.4002097733
113	0.3996417716
114	0.3991913693
115	0.3988088144
116	0.3985281681
117	0.39822479
118	0.3978262222
119	0.3974166655
120	0.3968934416
121	0.396574043
122	0.396328855
123	0.3960878534
124	0.3957074418
125	0.3954184136
126	0.395041222
127	0.3946916374
128	0.3941210108
129	0.3939055047
130	0.3935419973
131	0.3932734428
132	0.3931211525
133	0.3928619129
134	0.3926376749
135	0.3923340923
136	0.3921135898
137	0.3917581476
138	0.3915132386
139	0.3913036284
140	0.3910389456
141	0.3907884376
142	0.3905976269
143	0.39041343
144	0.3900404069
145	0.3898572433
146	0.3894984632
147	0.3891914439
148	0.3890216051
149	0.3888667543
150	0.3887496945
151	0.3884355289
152	0.3881234362
153	0.3878575194
154	0.3875793424
155	0.3873607642
