iter	Logloss
0	0.6771300577
1	0.6624366269
2	0.648316557
3	0.6362282267
4	0.6233947575
5	0.613214356
6	0.6027916649
7	0.5939094441
8	0.5847731169
9	0.574167425
10	0.5676574792
11	0.5597806403
12	0.553412525
13	0.5473017075
14	0.5402701111
15	0.5356943737
16	0.5309146577
17	0.5256685088
18	0.5198115232
19	0.5166588998
20	0.5118541177
21	0.5070584497
22	0.5027971043
23	0.4997004452
24	0.4964603011
25	0.4931443298
26	0.4900354191
27	0.4875792352
28	0.4841131555
29	0.4820523083
30	0.4802530364
31	0.4770487143
32	0.4745054264
33	0.4721229446
34	0.4702208422
35	0.4682416666
36	0.466293781
37	0.4641453776
38	0.4626481684
39	0.4608587673
40	0.459325964
41	0.4577920436
42	0.4562313814
43	0.4544773585
44	0.4530407861
45	0.4519941962
46	0.4504544888
47	0.449122908
48	0.4478790447
49	0.4466779498
50	0.4455321478
51	0.4442896667
52	0.4430662448
53	0.4420634244
54	0.4411767035
55	0.4403779465
56	0.4394775439
57	0.4383900312
58	0.4376489817
59	0.4367070179
60	0.4358253921
61	0.4348633999
62	0.4341133757
63	0.4334312881
64	0.4322603643
65	0.4312013648
66	0.4305833494
67	0.4296680998
68	0.4288942449
69	0.4278775701
70	0.4272679718
71	0.4261796697
72	0.4255841597
73	0.4249819042
74	0.4242128832
75	0.4232556196
76	0.422222899
77	0.4215114253
78	0.4207367216
79	0.4201771025
80	0.419554389
81	0.4191718373
82	0.4184882814
83	0.4179341767
84	0.4172350715
85	0.4165938216
86	0.415904331
87	0.4152733887
88	0.4149321497
89	0.4145180957
90	0.4139954354
91	0.4135566252
92	0.4127936271
93	0.4123128819
94	0.4118928392
95	0.4115182306
96	0.4109043245
97	0.4104431929
98	0.4100480318
99	0.409661878
100	0.4090477939
101	0.4085888301
102	0.4081309253
103	0.4077640289
104	0.4072380998
105	0.4068092281
106	0.4064274741
107	0.4057136741
108	0.4052946231
109	0.4050744027
110	0.4047782109
111	0.404244258
112	0.4037459896
113	0.4033025404
114	0.4028460367
115	0.4024997102
116	0.4020583637
117	0.4014868187
118	0.401089664
119	0.4007992665
120	0.4005195212
121	0.4002400808
122	0.3998875722
123	0.3997057553
124	0.3994200446
125	0.3991398893
126	0.3988677541
127	0.3983430682
128	0.3978913208
129	0.3974589203
130	0.397121873
131	0.3969395712
132	0.3967848125
133	0.3962656567
134	0.3959717268
135	0.3958085348
136	0.3951782388
137	0.3948635948
138	0.3945876411
139	0.394280382
140	0.3936264013
141	0.3932905656
142	0.3929951776
143	0.3927363898
144	0.3921678115
145	0.3917258428
146	0.3914166079
147	0.3911894631
148	0.390848859
149	0.3905301892
150	0.3903861806
151	0.3900620382
152	0.3897684692
153	0.389577028
154	0.3893599382
155	0.3891887027
156	0.3888166678
157	0.3886817391
158	0.3884787142
159	0.3881402002
160	0.387850928
161	0.3876504999
162	0.3874422613
163	0.3871637856
164	0.3869754293
165	0.3867432965
166	0.3865572748
167	0.3863764937
168	0.3862504178
169	0.3860501655
170	0.3857868733
171	0.3855419726
172	0.3852714651
173	0.3849925563
174	0.3848209702
175	0.3845463816
176	0.3841933447
177	0.3839152218
178	0.3833253846
179	0.3831816272
180	0.3829192046
181	0.3825457558
182	0.3821122745
183	0.3816010022
184	0.3813372237
185	0.3811069476
186	0.3805524997
187	0.3802295585
188	0.380117054
189	0.3799089235
190	0.3797394176
191	0.3793386916
192	0.3791630343
193	0.3785697944
194	0.3783917934
195	0.377918435
196	0.3777669922
197	0.3775910707
198	0.3773077775
199	0.3771370091
200	0.3770039661
201	0.3766189336
202	0.3762956729
203	0.3760826827
204	0.3760326459
205	0.3757313597
206	0.3753669093
207	0.3752623138
208	0.3750520334
209	0.3748024775
210	0.3744311975
211	0.3742503449
212	0.3740960109
213	0.3739307892
214	0.3737649782
215	0.3734557528
216	0.3732762735
217	0.3731335222
218	0.3729689184
219	0.3727209537
220	0.3724896007
221	0.3723362898
222	0.3722112352
223	0.3720524607
224	0.3718594258
225	0.3715613589
226	0.3714194237
227	0.3712691791
228	0.3709162358
229	0.370677385
230	0.3705229825
231	0.3703586514
232	0.3701364453
233	0.3700522776
234	0.3699879321
235	0.3698633898
236	0.3696596507
237	0.3692736128
238	0.3690170213
239	0.3688141784
240	0.3685960914
241	0.3683491533
242	0.3682188138
243	0.3680726805
244	0.3679364399
245	0.3677248447
246	0.3673442721
247	0.3670737684
248	0.3669531085
249	0.3668350738
250	0.3665281352
251	0.3663542049
252	0.3661507748
253	0.3659063209
254	0.3655839578
255	0.3653448217
256	0.3650769252
257	0.3649904729
258	0.3646192337
259	0.3643353825
260	0.3639790128
261	0.3638143932
262	0.3635013827
263	0.3633531158
264	0.3632207267
265	0.363069975
266	0.3629544726
267	0.3627732486
268	0.362597773
269	0.3624057932
270	0.3621934206
271	0.3620507985
272	0.3618603885
273	0.3616059548
274	0.3614595378
275	0.3611237072
276	0.3608774774
277	0.360721695
278	0.3605779191
279	0.3604180083
280	0.3602994259
281	0.3601541827
282	0.3600958436
283	0.3598676843
284	0.3597284959
285	0.3595660274
286	0.3594904029
287	0.3594201379
288	0.3593387191
289	0.3591868802
290	0.3590560358
291	0.3588478879
292	0.3583158335
293	0.3581365241
294	0.3578682379
295	0.3577124586
296	0.357655807
297	0.3574319421
298	0.3572515661
299	0.3571467013
300	0.3569836487
301	0.3568308731
302	0.3567018805
303	0.3566113026
304	0.3564537007
305	0.3563365242
306	0.3561698377
307	0.356072587
308	0.3559462764
309	0.3557664428
