iter	Logloss
161	0.3614883107
162	0.361118263
163	0.3607874154
164	0.3604010718
165	0.3600264887
166	0.3597095824
167	0.3591967512
168	0.3586680853
169	0.3583582254
170	0.3578512164
171	0.3575823579
172	0.3572715535
173	0.3568972512
174	0.3565990338
175	0.3562736456
176	0.355973967
177	0.3553304112
178	0.3549561367
179	0.3547163358
180	0.3543930864
181	0.3540662691
182	0.3536587603
183	0.3533003448
184	0.3530627951
185	0.3527152336
186	0.3523745473
187	0.3520454233
188	0.3516569273
189	0.3513758693
190	0.350872316
191	0.3506318221
192	0.3501677877
193	0.3499677541
194	0.3497236294
195	0.3494909597
196	0.3491647837
197	0.3487659849
198	0.3483254606
199	0.3480898611
200	0.3477731362
201	0.3474084193
202	0.3469602324
203	0.3467330544
204	0.3463779325
205	0.3460806183
206	0.3458479762
207	0.345620235
208	0.3453279771
209	0.3450390997
210	0.3447226513
211	0.3444216642
212	0.3441689763
213	0.3438767191
214	0.3435222728
215	0.3432465747
216	0.3429977612
217	0.3426368495
218	0.3422677532
219	0.3420451847
220	0.3418344839
221	0.3415834296
222	0.3412341091
223	0.341029393
224	0.3407846557
225	0.3405812097
226	0.3403691157
227	0.3401357857
228	0.3398441233
229	0.3395146836
230	0.3392889858
231	0.3390360551
232	0.3388176627
233	0.3386128799
234	0.3383849296
235	0.3381784627
236	0.3379776409
237	0.337751802
238	0.3375272262
239	0.3372623229
240	0.3369486181
241	0.3366577917
242	0.3362981743
243	0.3360158752
244	0.3357346604
245	0.3355110329
246	0.3351374153
247	0.3348117831
248	0.3344720924
249	0.3342846354
250	0.3339649419
251	0.333668839
252	0.3333967252
253	0.3331562608
254	0.3329468863
255	0.3327630412
256	0.3325034352
257	0.3322639515
258	0.3319887775
259	0.3317562755
260	0.331411752
261	0.3311870819
262	0.3309818364
263	0.3307715579
264	0.3305511027
265	0.3303030511
266	0.3300485767
267	0.3298421933
268	0.3294925291
269	0.3293117529
270	0.3290515222
271	0.3288629027
272	0.3286916386
273	0.3285538304
274	0.3282564015
275	0.3280931788
276	0.3278443546
277	0.3275041959
278	0.3271939205
279	0.3269292872
280	0.3266971768
281	0.3265082863
282	0.3261850257
283	0.3259344951
284	0.3257795715
285	0.3254501825
286	0.3251779982
287	0.3248830548
288	0.3246410865
289	0.3243632931
290	0.3241303001
291	0.3237977688
292	0.3236044359
293	0.3232605183
294	0.3231215905
295	0.3229126636
296	0.3226754445
297	0.3224697295
298	0.322307078
299	0.3221629475
300	0.3218958622
301	0.3216557448
302	0.3214314553
303	0.3212333905
304	0.320793101
305	0.3205328729
306	0.3203013308
307	0.3200426129
308	0.3198352229
309	0.3195972531
310	0.319423137
311	0.3192619333
312	0.3190420601
313	0.3188202358
314	0.318589964
315	0.3183056061
316	0.3181373664
317	0.3179002707
318	0.3176704983
319	0.3173626919
320	0.3171055438
321	0.316881692
322	0.3165227095
323	0.3162952345
324	0.3160620629
325	0.3157486069
326	0.3155942227
327	0.3154232011
328	0.3152153857
329	0.3149854897
330	0.3147770274
331	0.3145619135
332	0.3143275925
333	0.3141810031
334	0.3139747999
335	0.3137179834
336	0.3135509283
337	0.3133567789
338	0.3131190275
339	0.3129084391
340	0.3127531809
341	0.3125775821
342	0.3123404711
343	0.3120895236
344	0.3119360588
345	0.3117418396
346	0.3115691129
347	0.3113718443
348	0.3112493158
349	0.3110738809
350	0.3108761622
351	0.3106606524
352	0.3104632168
353	0.3102441547
354	0.3100166147
355	0.3098328071
356	0.309621933
357	0.3093781863
358	0.3091351284
359	0.3089695798
360	0.3088064321
361	0.3085971039
362	0.3083915401
363	0.3081517741
364	0.3078738203
365	0.3075662716
366	0.3073135478
367	0.307141906
368	0.3068939552
369	0.3067042705
370	0.3065069426
371	0.3063250936
372	0.306165482
373	0.3060128505
374	0.3058395517
375	0.3055548278
376	0.3054060734
377	0.3052020991
378	0.3050160537
379	0.3047757191
380	0.3044964724
381	0.3043553408
382	0.3041007829
383	0.3039113987
384	0.3036682175
385	0.3034791818
386	0.3032604204
387	0.3031027242
388	0.3029068904
389	0.3027182472
390	0.3026170947
391	0.302462313
392	0.30222211
393	0.3020075386
394	0.3018575772
395	0.3016493342
396	0.3014641525
397	0.3013243379
398	0.3011364194
399	0.3009698886
400	0.3006556835
401	0.3004499692
402	0.3002670445
403	0.3001232088
404	0.2998617185
405	0.2996603899
406	0.2994788776
407	0.2993257695
408	0.2991288013
409	0.2989586503
410	0.2987520376
411	0.2985393423
412	0.2982928743
413	0.2980568166
414	0.2978350364
415	0.2976643539
416	0.2975224086
417	0.2973164114
418	0.2971336974
419	0.2969925101
420	0.2967984033
421	0.2966356628
422	0.2964492831
423	0.2962942809
424	0.296118975
425	0.2959403021
426	0.2958014746
427	0.2955701896
428	0.2951187926
429	0.2949718748
430	0.294803851
431	0.2946655303
432	0.2945059002
433	0.2943623133
434	0.2941872179
435	0.2939749857
436	0.2938218461
437	0.2936077346
438	0.2934816055
439	0.2933672176
440	0.293144468
441	0.2929543355
442	0.2927905302
443	0.2926754938
444	0.2925039553
445	0.2923590052
446	0.2921326033
447	0.2919744091
448	0.2917745394
449	0.2916256824
450	0.2914843482
451	0.2912790942
452	0.2911137247
453	0.2908966671
454	0.2907626253
455	0.2906147598
456	0.2903777262
457	0.2902353882
458	0.2900685736
459	0.2898830649
460	0.2897302506
461	0.2895214362
462	0.2892675311
463	0.2891355087
464	0.2889585085
465	0.2888101249
466	0.2886306713
467	0.2885229821
468	0.2883810473
469	0.2881753154
470	0.2879640623
471	0.2878033467
472	0.2875918243
473	0.2874981125
474	0.2873178839
475	0.2872153638
476	0.2870841052
477	0.2869026674
478	0.2867199759
479	0.2865619105
480	0.2863116558
481	0.2861400425
482	0.285939524
483	0.285714379
484	0.2855257673
485	0.2853949287
486	0.2852741903
487	0.285165225
488	0.2849783807
489	0.2848887929
490	0.284740284
491	0.284575988
492	0.2844082065
493	0.2842446218
494	0.284014484
495	0.2838921009
496	0.2836634943
497	0.28352935
498	0.2833902267
499	0.2832156793
500	0.2830441143
501	0.2828460319
502	0.2826638961
503	0.2825199218
504	0.2823333803
505	0.2821586703
506	0.2820065206
1604458
507	0.3219149732
508	0.321721171
509	0.3213939151
510	0.3213003478
511	0.3212429916
512	0.3211014516
513	0.320999586
514	0.3209129832
515	0.3207322233
516	0.3204439393
517	0.3202458662
518	0.3200137739
519	0.3198539949
520	0.3197855529
521	0.3196852715
522	0.3195460393
523	0.3193881637
524	0.3192218137
525	0.31894922
526	0.3187542676
527	0.3185903559
528	0.3185239069
529	0.3184306922
530	0.3183097276
531	0.3181713886
532	0.3180864444
533	0.317901244
534	0.3178207896
535	0.3176181413
536	0.3173809776
537	0.3173085802
538	0.3170520085
