iter	Logloss
479	0.1990310347
480	0.198697738
481	0.1983901335
482	0.1981085833
483	0.1978463159
484	0.1975956968
485	0.1972804794
486	0.1970671432
487	0.196755796
488	0.1964535077
489	0.1962498986
490	0.1960913287
491	0.1958048881
492	0.1955344376
493	0.1954582151
494	0.1951929541
495	0.1950123302
496	0.1947990981
497	0.1947164357
498	0.1944331974
499	0.1941608369
500	0.1938500277
501	0.1935288713
502	0.1933689984
503	0.1931037324
504	0.1928427362
505	0.1926346603
506	0.1923334071
507	0.1921616142
508	0.1918875939
509	0.1915713178
510	0.191390706
511	0.1912285869
512	0.1909257521
513	0.1907903643
514	0.1906569423
515	0.1904488366
516	0.1902541861
517	0.1901007514
518	0.1898582628
519	0.1896415363
520	0.1894667163
521	0.1892705047
522	0.1890417605
523	0.1888850202
524	0.1886192166
525	0.188504248
526	0.1882662727
527	0.1880045362
528	0.1879116912
529	0.1876577834
530	0.1874159345
531	0.1871780305
532	0.1869140279
533	0.1866599828
534	0.1864305696
535	0.1861313708
536	0.1858859482
537	0.1856628791
538	0.1853937034
539	0.185194825
540	0.1849524201
541	0.1848730792
542	0.1847019705
543	0.184538544
544	0.1842672688
545	0.1840728568
546	0.1838913984
547	0.1836997299
548	0.1834687117
549	0.1833200698
550	0.1831619806
551	0.1829840365
552	0.1827228393
553	0.1824832646
554	0.1822898173
555	0.182075544
556	0.1818185906
557	0.1816110074
558	0.1814845707
559	0.1812638131
560	0.181072865
561	0.1809512971
562	0.1807604764
563	0.1804979239
564	0.1803221632
565	0.1800794727
566	0.179908557
567	0.1796581962
568	0.1794331057
569	0.1792304254
570	0.179001594
571	0.1786625586
572	0.1784381836
573	0.1782545178
574	0.1779834912
575	0.1777497171
576	0.177498816
577	0.1772747458
578	0.1770847119
579	0.176835313
580	0.1766464695
581	0.1764769191
582	0.1764116185
583	0.1761836873
584	0.1759818159
585	0.1757873086
586	0.1755830719
587	0.1753209806
588	0.175133999
589	0.1749788891
590	0.1748369527
591	0.1746397624
592	0.1744447163
593	0.1743264959
594	0.1741195716
595	0.1739405499
596	0.1737429449
597	0.1734049696
598	0.1731858273
599	0.1730189241
600	0.1728565351
601	0.172693867
602	0.1724613824
603	0.1723792125
604	0.1722162198
605	0.1720686612
606	0.1718748294
607	0.1716641597
608	0.1713993934
609	0.1711928951
610	0.1710029222
611	0.1708304298
612	0.1706309563
613	0.1703864566
614	0.170159408
615	0.1698991012
616	0.1697926611
617	0.1696332773
618	0.1694992033
619	0.1694058534
620	0.1692281947
621	0.1690426885
622	0.1689037676
623	0.1687779756
624	0.1686377561
625	0.1684531542
626	0.1683117396
627	0.16812581
628	0.1679616876
629	0.1676769466
630	0.1674766011
631	0.1673778578
632	0.1671517598
633	0.166919215
634	0.1667855768
635	0.1666326476
636	0.1664434714
637	0.166297846
638	0.1661005708
639	0.1659809626
640	0.1658611732
641	0.1657423154
642	0.1655957274
643	0.165377297
644	0.1651474527
645	0.1649722653
646	0.1648180906
647	0.1646343882
648	0.1644689795
649	0.1640280371
650	0.1639378346
651	0.1637851418
652	0.1636180084
653	0.1635164071
654	0.1633166884
655	0.1631937692
656	0.1630337997
