iter	Logloss
0	0.6780120111
1	0.6639947183
2	0.6521100315
3	0.6384474813
4	0.6262545593
5	0.6152383068
6	0.604930928
7	0.596890049
8	0.5885256178
9	0.5790294895
10	0.5702707212
11	0.5638419334
12	0.5565558722
13	0.549232943
14	0.5432341912
15	0.5372287353
16	0.5321280636
17	0.5274276731
18	0.522907999
19	0.5169441496
20	0.5125083219
21	0.5084439944
22	0.5047996621
23	0.5019571834
24	0.4993833441
25	0.4966186361
26	0.493301444
27	0.4900258039
28	0.4873842505
29	0.4852328831
30	0.4825582464
31	0.4802068674
32	0.4782007157
33	0.4757479258
34	0.473547854
35	0.4717009888
36	0.4697481961
37	0.4681384441
38	0.4663085283
39	0.4642563844
40	0.4625918934
41	0.4609690582
42	0.4593851948
43	0.4579146141
44	0.4565791167
45	0.4550915376
46	0.4541812704
47	0.4529298549
48	0.4519505507
49	0.4506638352
50	0.4492856759
51	0.4483511693
52	0.4474578679
53	0.4462621353
54	0.4450815388
55	0.4444787379
56	0.4435985384
57	0.442350346
58	0.4414505909
59	0.4408651321
60	0.4401955383
61	0.4388199464
62	0.437944645
63	0.4373565222
64	0.4364736547
65	0.4355854509
66	0.4349125508
67	0.4342586825
68	0.433551111
69	0.4330595488
70	0.4324982014
71	0.4318836649
72	0.4310399594
73	0.4304201258
74	0.4298129752
75	0.4290659004
76	0.4284248176
77	0.4279207296
78	0.4275166001
79	0.4269838253
80	0.426344736
81	0.4256397108
82	0.4249383753
83	0.4244147685
84	0.4240451568
85	0.4236325677
86	0.4228709376
87	0.4225407399
88	0.4220901575
89	0.4216540448
90	0.4209629921
91	0.4204780189
92	0.4200968895
93	0.4198089895
94	0.4189624089
95	0.4183480883
96	0.4178359533
97	0.4175359174
98	0.4171426122
99	0.4167302107
100	0.4164534638
101	0.41598477
102	0.4157315839
103	0.4153760853
104	0.4150560409
105	0.4146495975
106	0.4142866626
107	0.4135610594
108	0.4132222193
109	0.4127067774
110	0.4123531589
111	0.4120834986
112	0.4117196975
113	0.4113360574
114	0.4106564078
115	0.4104109748
116	0.4101428174
117	0.4100003709
118	0.409567624
119	0.4090379924
120	0.4086324072
121	0.4083231821
122	0.4079701367
123	0.407633508
124	0.4073204463
125	0.4070383552
126	0.4067599572
127	0.406323719
128	0.4058821703
129	0.4055774493
130	0.4053528635
131	0.4048998349
132	0.4046927341
133	0.4043860978
134	0.4040715598
135	0.4036173208
136	0.4034404922
137	0.4032047924
138	0.4029502757
139	0.4025754659
140	0.4021303181
141	0.4018492058
142	0.4016274859
143	0.4013485883
144	0.4009237114
145	0.400732592
146	0.4003423711
147	0.4001006072
148	0.3999287892
149	0.3996833754
150	0.3993716503
151	0.399136293
152	0.3988618443
153	0.3986358135
154	0.3983980064
155	0.3980161773
156	0.3978120458
157	0.3975304131
158	0.3973259462
159	0.3971225534
160	0.3969401445
161	0.3967717131
162	0.3966034727
163	0.3963706163
164	0.3960077389
165	0.3958321464
166	0.3953804963
167	0.3951432725
168	0.3949070963
169	0.3945480651
170	0.3943270931
171	0.3941352498
172	0.3938274355
173	0.3937021611
174	0.3934745401
175	0.3932089879
176	0.3930270274
177	0.3926469143
178	0.3920272941
179	0.39183998
180	0.3915843677
181	0.3912885625
182	0.3908831209
183	0.3906893977
184	0.3902492346
185	0.3900700703
186	0.3897921906
187	0.3894332982
188	0.3890236934
189	0.3887318727
190	0.3885235512
191	0.38828148
192	0.3881170231
193	0.3879652768
194	0.3875783056
195	0.3873489815
196	0.3870670427
197	0.3868293018
198	0.3867286648
199	0.386420951
200	0.3863016437
201	0.3861612322
202	0.3859806896
203	0.3857757928
204	0.3856636414
205	0.385459644
206	0.3849555862
207	0.3848177113
208	0.3846792872
209	0.3845690793
210	0.384267228
211	0.3841086451
212	0.3839495816
213	0.3837259595
214	0.3835919286
215	0.3830473708
216	0.3828957897
217	0.3826658516
218	0.3825256811
219	0.3822227466
220	0.3820267293
221	0.3818700406
222	0.3816514191
223	0.381398736
224	0.3812038589
225	0.3809430377
226	0.380672179
227	0.3804161896
228	0.3802588553
229	0.3801110066
230	0.3798762616
231	0.3796586739
232	0.3795448434
233	0.3792689254
234	0.3791151827
235	0.3789772843
236	0.3787692769
237	0.3785628502
238	0.3783281292
239	0.3780427764
240	0.3778694511
241	0.3773057296
242	0.3772122412
243	0.3770692367
244	0.3768743677
245	0.3765312039
246	0.3763686842
247	0.3762125381
248	0.376084945
249	0.3759449111
250	0.375736652
251	0.3756269518
252	0.3754283836
253	0.3752368102
254	0.3751538502
255	0.3749253826
256	0.3746760698
257	0.374448219
258	0.3742530265
259	0.3740852333
260	0.3738178079
261	0.3736874645
262	0.3732994624
263	0.3731684324
264	0.3730085575
265	0.3727883553
266	0.3726452743
267	0.3724046099
268	0.3722727978
269	0.3721601175
270	0.3719811422
271	0.3718461242
272	0.3716890611
273	0.273	0.33808274	0.274	0.3378475822
275	0.3375247863
276	0.3372986974
277	0.3370534237
278	0.336889917
279	0.3366779036
280	0.3364516634
281	0.3362337731
282	0.3360182675
283	0.3357332141
284	0.3355275026
285	0.3353398708
286	0.3351532338
287	0.334884727
288	0.3346885859
289	0.3344880649
290	0.3342969226
291	0.3341128911
292	0.3339192216
293	0.3336304589
294	0.3333892027
295	0.3331287951
296	0.3328633966
297	0.33261871
298	0.3324124263
299	0.3322130686
300	0.3319996362
301	0.3316702651
302	0.3314935552
303	0.3312877725
304	0.3309109321
305	0.3306760243
306	0.3304136719
307	0.3300887051
308	0.3298834629
309	0.329613363
310	0.3293151467
311	0.3291326421
312	0.3288366345
313	0.3286234636
314	0.3282755748
315	0.3280110426
316	0.3278150945
317	0.3276433492
318	0.3274119588
319	0.3272696008
320	0.3270634979
321	0.32682755
322	0.3265959842
323	0.3263357852
324	0.3261241681
325	0.3258867616
326	0.3256755335
327	0.3254689379
328	0.3251888421
329	0.3249682457
330	0.324671349
331	0.3244969006
332	0.3243308606
333	0.3241904031
334	0.3239818635
335	0.3237423868
336	0.3234860551
337	0.3232562215
338	0.3230332589
339	0.3228452251
340	0.3225802689
341	0.3223365099
342	0.3220043609
343	0.321783477
344	0.3215704151
345	0.3213209171
346	0.3211166314
347	0.3209212962
348	0.3206323845
349	0.32041747
350	0.3202102069
351	0.3200392928
352	0.3198590239
353	0.3196112562
354	0.3193791141
355	0.3191332482
356	0.3189278331
357	0.3187453491
358	0.3185770582
359	0.3183964159
360	0.3182255023
361	0.3179916301
362	0.317807764
363	0.3175586459
364	0.3173038794
365	0.317062035
366	0.3168455314
367	0.3167013712
368	0.3165457276
369	0.3163152793
370	0.3161852559
371	0.3159818018
372	0.3157873669
373	0.3154440912
374	0.3152569446
375	0.3150910361
376	0.3149167501
377	0.3147216805
378	0.3145694247
379	0.3143183214
380	0.3141444647
381	0.3139694789
382	0.3137202986
383	0.3135149474
384	0.3133492005
385	0.3131469239
386	0.3129746003
387	0.3127284883
388	0.3125579513
389	0.312410267
390	0.3122344099
391	0.3120499048
392	0.3117942528
393	0.311645267
394	0.311394299
395	0.3111962129
396	0.3109183578
397	0.3108060634
398	0.3105423954
399	0.3103695923
400	0.3101730947
401	0.3100138962
402	0.3098303347
403	0.3096531161
404	0.3095079431
405	0.309327304
406	0.3091150058
407	0.3089753455
408	0.3088066379
409	0.3085817622
410	0.3084459597
411	0.3082122476
412	0.3079624274
413	0.3078266016
414	0.3076218773
415	0.3075103991
416	0.3073243143
417	0.3071847744
418	0.3069446929
419	0.3066864414
420	0.3064971546
421	0.3063596223
422	0.3062056795
423	0.305974763
424	0.3058648962
425	0.3057787734
