iter	Logloss
0	0.6742898994
1	0.6614319215
2	0.6459525832
3	0.6319053014
4	0.6206369459
5	0.6072208473
6	0.5957504404
7	0.5864020711
8	0.580198537
9	0.5702921815
10	0.5606792078
11	0.5538203298
12	0.5460118964
13	0.5418952907
14	0.5379033686
15	0.5319160053
16	0.5264298488
17	0.5218479871
18	0.5164074704
19	0.5134472352
20	0.5092102817
21	0.5052478006
22	0.5021575892
23	0.4986198781
24	0.4955481997
25	0.4923519588
26	0.488516107
27	0.4861693478
28	0.4832623622
29	0.4809524422
30	0.4775834954
31	0.4751428688
32	0.4727145492
33	0.4705186804
34	0.4693282239
35	0.4672997774
36	0.4655081626
37	0.4636355399
38	0.4611753049
39	0.4595643246
40	0.4576322072
41	0.4566773548
42	0.455518806
43	0.4535827735
44	0.450787849
45	0.4496807157
46	0.4481709747
47	0.4463188946
48	0.4451242275
49	0.4436217692
50	0.4425925279
51	0.4415957075
52	0.4405418466
53	0.4388485759
54	0.4375364514
55	0.4362466936
56	0.4351465769
57	0.4346160027
58	0.4338152751
59	0.4324572075
60	0.4313039628
61	0.4301147799
62	0.4291893826
63	0.4280276578
64	0.4267620846
65	0.4258072461
66	0.4250835301
67	0.4243603575
68	0.4237726503
69	0.4228207895
70	0.4217638671
71	0.4210115878
72	0.4196432529
73	0.4188063514
74	0.4181439828
75	0.4170032994
76	0.4160795602
77	0.4157421981
78	0.4153277004
79	0.4147235205
80	0.4142154528
81	0.4137554768
82	0.4129119059
83	0.4123293452
84	0.4118237826
85	0.4112597624
86	0.4107496966
87	0.4097447467
88	0.4091441391
89	0.4085579702
90	0.4079278397
91	0.4074123026
92	0.4069194828
93	0.4060883025
94	0.405470223
95	0.4048780283
96	0.4043565515
97	0.4038663165
98	0.4029502103
99	0.4025538428
100	0.4020404171
101	0.4014302778
102	0.401012084
103	0.4005701175
104	0.4002261236
105	0.3996122866
106	0.3987865306
107	0.3985848549
108	0.3979519428
109	0.3972773266
110	0.3968358871
111	0.3964700609
112	0.3961167601
113	0.3951520462
114	0.3948334102
115	0.3942688281
116	0.3934305546
117	0.3926930933
118	0.3919997828
119	0.3912610952
120	0.3906397779
121	0.3902590375
122	0.3898668845
123	0.3896577443
124	0.3891749002
125	0.3885378783
126	0.3884766202
127	0.3879341933
128	0.3874579099
129	0.3870504913
130	0.3866370931
131	0.3861119
132	0.3858952458
133	0.3852706236
134	0.3848711887
135	0.384493781
136	0.3840287455
137	0.3834947279
138	0.3829180532
139	0.3826697943
140	0.3823202145
141	0.3817289233
142	0.3811168208
143	0.3807485436
144	0.3805071186
145	0.3802310489
146	0.3799862025
147	0.3796718566
148	0.3793859726
149	0.3791221064
150	0.3789771556
151	0.3784834834
152	0.3779059568
153	0.3775827184
154	0.3771452455
155	0.3769405428
156	0.376708266
157	0.376552076
158	0.376234388
159	0.3759531357
160	0.3755593
161	0.3752946689
162	0.3750973906
163	0.3746463586
164	0.3743269538
165	0.3737450517
166	0.373400911
167	0.3729959231
168	0.3728013424
169	0.3724237601
170	0.3720533031
171	0.3712605819
172	0.3709586577
173	0.3706838538
174	0.3705306631
175	0.3700010903
176	0.3697329968
177	0.3694761055
178	0.3691325802
179	0.3688169691
180	0.3683795203
181	0.3681509566
182	0.3679442984
183	0.3676902264
184	0.3672362621
185	0.3668184608
186	0.3664272944
187	0.3660842622
188	0.3656818369
189	0.3654949471
190	0.3651850941
191	0.3648783214
192	0.3645401327
193	0.3642928741
194	0.3640488006
195	0.3637662299
196	0.363543244
197	0.3632396106
198	0.362994927
199	0.3626248321
200	0.362406396
201	0.3621732238
202	0.3618375679
203	0.3616265564
204	0.3614218952
205	0.3610169338
206	0.3606833236
207	0.3602361424
208	0.3599528319
209	0.3597600908
210	0.3592151083
211	0.3589142538
212	0.3585241737
213	0.3581988601
214	0.3578169424
215	0.3575486109
216	0.3573327745
217	0.357157381
218	0.3568047592
219	0.3562567818
220	0.3561124154
221	0.355859738
222	0.3556186919
223	0.3553097673
224	0.3549941184
225	0.354845863
226	0.3545227891
227	0.3542507825
228	0.3539228967
229	0.3535830743
230	0.3533042354
231	0.3531536435
232	0.3529375502
233	0.3526895039
234	0.3524265349
235	0.352095063
236	0.3516013761
237	0.3513015418
238	0.3510938859
239	0.3507603888
240	0.3503869751
241	0.3501558108
242	0.3496444487
243	0.3493039712
244	0.3489779401
245	0.3486963906
246	0.3483845668
247	0.3481449511
248	0.3479103431
249	0.3476709554
250	0.3471027268
251	0.3466723484
252	0.3463431068
253	0.3459213347
254	0.3453846241
255	0.3452159332
256	0.3449502607
257	0.3446814652
258	0.3444541554
259	0.3441037159
260	0.3439498959
261	0.3436538203
262	0.3435402301
263	0.3431987285
264	0.3428012866
265	0.3426440401
266	0.3423182211
267	0.3420782138
268	0.34171198
269	0.3413081216
270	0.3411470455
271	0.3408904887
